PropertyID,PropertyStreetCode,PropertyTown,PropertyCounty,PropertyCurrentStatus,PropertyType,PropertyAreaOffice,PropertyOwningBody,PropertyLocalAuthorityArea,PropertySubType,PropertyStyle,YearOfConstruction,BedSpaces
2538,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,2
2539,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Detached House,1996,2
U14014,The Maltings,Portlaoise ,Co. Laois,Pre-acquisition Void,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2022,2
U14015,The Maltings,Portlaoise ,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2022,2
U14016,The Maltings,Portlaoise ,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2022,2
2543,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2546,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2548,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2549,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2550,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2551,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2552,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
U13820,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
U14017,The Maltings,Portlaoise ,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2022,2
2555,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2556,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
2558,The Maples,Mahon,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,1996,3
U13821,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
2560,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Semi-detached House,2004,3
2561,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Semi-detached House,2004,2
U13822,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
U13823,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
2564,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Semi-detached House,2004,2
2565,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Semi-detached House,2004,2
U13824,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
2568,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Bungalow -semi-detached,2004,2
2570,Millbrook,Kanturk,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork County ,General Needs,Terraced House,2004,3
4278,Laois County Leasing,Portarlington,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2007,3
4279,Laois County Leasing,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2009,3
U13825,Effernock,Trim,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Terraced House,2022,3
4280,Laois County Leasing,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Terraced House,2009,3
4283,Laois County Leasing,Castletown,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2008,3
4285,Laois County Leasing,Portarlington,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Apartment,2007,2
4286,Laois County Leasing,Portarlington,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2009,2
1359,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
U13797,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Apartment,2022,2
1361,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
1362,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
1363,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Terraced House,2006,3
U13987,Riverside Green ,Kilcullen ,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Terraced House,2022,3
1365,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Terraced House,2006,3
1367,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,2
1368,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
1369,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,2
U13798,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Apartment,2022,2
1371,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Apartment,2006,1
U13799,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Apartment,2022,2
U13800,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Apartment,2022,1
U13801,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Apartment,2022,2
1375,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Apartment,2006,1
U13802,Hillside Manor,Chapelizod,Dublin 20,Pre-acquisition Void,Property,Brian Lambe,In Development - pre closing,Dublin City ,General Needs,Duplex,2022,3
1378,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Apartment,2006,2
1379,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
U13988,Riverside Green ,Kilcullen ,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Terraced House,2022,3
U13989,Riverside Green ,Kilcullen ,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Terraced House,2022,3
U13990,Riverside Green ,Kilcullen ,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Terraced House,2022,3
1383,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Apartment,2006,2
1384,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Apartment,2006,2
1385,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
U14007,The Maltings,Portlaoise ,Co. Laois,Occupied,Property,Deirdre ODonnell,Residential In Management,Laois County ,Older Persons - Sheltered,Apartment,2022,2
1387,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,3
1389,Ballygraigue Court,Nenagh,Co. Tipperary,Occupied,Property,Gerard Deegan,Residential In Management,Tipperary County ,General Needs,Semi-detached House,2006,2
